,news_title,news_details,news_date,source_name
60,"कृषि कानूनों की वापसी के ऐलान पर छलका कृषि मंत्री नरेंद्र सिंह तोमर का दर्द, कहा- 'दुख है....'","प्रधानमंत्री नरेंद्र मोदी किसानों के जीवन में क्रांतिकारी बदलाव लाना चाहते थे और इसी मंशा से यह तीन कृषि कानून लाए गए थे, लेकिन सरकार किसानों को इन कानूनों के फायदे समझाने में नाकाम रही.","शुक्रवार नवम्बर 19, 2021 03:27 PM IST",NDTV News
61,"'ये धोखा है, कल फिर बदल जाएंगे बीजेपी के लोग' : कृषि कानूनों की वापसी पर अखिलेश यादव",प्रधानमंत्री नरेंद्र मोदी ने सुबह 9 बजे देश को संबोधित करते हुए तीनों कृषि कानून वापस लेने की घोषणा की. इन कानूनों के विरोध में काफी समय से देशभर में किसान आंदोलन कर रहे हैं.,"शुक्रवार नवम्बर 19, 2021 08:28 PM IST",NDTV News
62,कृषि कानून वापस लेने का फैसला पहले ही कर लेना चाहिए था: मायावती,शुक्रवार को देश को संबोधित करते हुए प्रधानमंत्री नरेंद्र मोदी ने यह ऐलान किया कि सरकार तीनों कृषि कानून वापस लेने जा रही है. इन कानूनों के विरुद्ध किसान कई महीनों से आंदोलन कर रहे थे और उन्होंने दिल्ली के बॉर्डर पर डेरे जमा रखे थे.,"शुक्रवार नवम्बर 19, 2021 01:23 PM IST",NDTV News
63,"कृषि कानूनों की वापसी के ऐलान के बाद केजरीवाल पहुंचे गुरुद्वारा रकाब गंज, बोले- अमर रहेगी किसानों की शहादत",पीएम मोदी ने अपने भाषण में कहा कि सरकार किसानों की वित्तीय स्थिति को बेहतर बनाने के प्रयास कर रही है. हमारी सरकार किसानों के कल्याण के लिए प्रतिबद्ध है.,"शुक्रवार नवम्बर 19, 2021 12:34 PM IST",NDTV News
64,हार के डर से प्रधानमंत्री नरेंद्र मोदी ने वापस लिए तीनों कृषि कानून: नवाब मलिक,प्रधानमंत्री ने कहा कि उनकी सरकार तीनों कृषि कानून वापस ले रही है. यह वही कानून हैं जिन्हें वापस लेने की मांग करते हुए देशभर के किसान पिछले साल से ही आंदोलन कर रहे थे और अपनी बात मनवाने के लिए सुप्रीम कोर्ट तक भी पहुंचे थे.,"शुक्रवार नवम्बर 19, 2021 12:40 PM IST",NDTV News
65,Exclusive: बीजेपी को यूपी और लोकसभा चुनाव में नुकसान होगा- NDTV से बोले राज्यपाल सत्यपाल मलिक,सत्यपाल मलिक ने कहा कि चौधरी चरण सिंह कहते थे कि दिल्ली का रास्ता खेतों से होकर गुजरता है. अगर खेत और खेतवाला खुशहाल नहीं तो आपको कामयाबी नहीं मिलेगी. सरकार को सभी जगह नुकसान होगा.,"गुरुवार नवम्बर 18, 2021 08:44 PM IST",NDTV News
66,दिल्ली ट्रैक्टर रैली में गिरफ्तार किए गए प्रत्येक प्रदर्शनकारी को देंगे 2 लाख रुपये: पंजाब सरकार,पंजाब के मुख्यमंत्री चरणजीत सिंह चन्नी ने एक ट्वीट करते हुए पुष्टि की कि उनकी सरकार दिल्ली पुलिस द्वारा गिरफ्तार किए गए लोगों को मुआवजा देगी.,"शनिवार नवम्बर 13, 2021 12:56 AM IST",NDTV News
67,किसान आंदोलन : दिल्ली-हरियाणा सड़क का एक हिस्सा 11 महीने बाद खोला गया,टीकरी बॉर्डर पर हजारों किसान तीन कृषि कानूनों के खिलाफ आंदोलन कर रहे हैं. किसान संघ के नेताओं और पुलिस के बीच बैठक के बाद यह मार्ग खोला गया है,"शनिवार अक्टूबर 30, 2021 07:02 PM IST",NDTV News
68,"किसान आंदोलन के 11 महीने पूरे होने पर आज किसान करेंगे देशव्यापी प्रदर्शन, जानें क्या है प्लान?",संयुक्त किसान मोर्चा के आह्वान पर किसान आंदोलन के 11 महीने पूरे होने और लखीमपुर खीरी मामले में केंद्रीय गृह राज्य मंत्री अजय मिश्रा टेनी की बर्खास्तगी एवं गिरफ्तारी की मांग को लेकर आज किसान देशव्यापी प्रदर्शन करेंगे.,"मंगलवार अक्टूबर 26, 2021 11:26 AM IST",NDTV News
69,'दुख में शरीक होना इंसानियत और भारतीय संस्कृति' : किसान मोर्चा की कार्रवाई पर बोले योगेंद्र यादव,उन्होंने कहा कि मैं संयुक्त किसान मोर्चा की सामूहिक निर्णय प्रक्रिया का सम्मान करता हूं. इस प्रक्रिया के तहत दी गई सजा को सहर्ष स्वीकार करता हूं. किसान आंदोलन देश के लिए आशा की एक किरण बनकर आया है. इसकी एकता और सामूहिक निर्णय प्रक्रिया को बनाए रखना आज के वक्त की सबसे बड़ी जरूरत है.,"शुक्रवार अक्टूबर 22, 2021 10:04 PM IST",NDTV News
70,"कृषि कानूनों की वापसी के ऐलान पर छलका कृषि मंत्री नरेंद्र सिंह तोमर का दर्द, कहा- 'दुख है....'","प्रधानमंत्री नरेंद्र मोदी किसानों के जीवन में क्रांतिकारी बदलाव लाना चाहते थे और इसी मंशा से यह तीन कृषि कानून लाए गए थे, लेकिन सरकार किसानों को इन कानूनों के फायदे समझाने में नाकाम रही.","शुक्रवार नवम्बर 19, 2021 03:27 PM IST",NDTV News
71,"'ये धोखा है, कल फिर बदल जाएंगे बीजेपी के लोग' : कृषि कानूनों की वापसी पर अखिलेश यादव",प्रधानमंत्री नरेंद्र मोदी ने सुबह 9 बजे देश को संबोधित करते हुए तीनों कृषि कानून वापस लेने की घोषणा की. इन कानूनों के विरोध में काफी समय से देशभर में किसान आंदोलन कर रहे हैं.,"शुक्रवार नवम्बर 19, 2021 08:28 PM IST",NDTV News
72,कृषि कानून वापस लेने का फैसला पहले ही कर लेना चाहिए था: मायावती,शुक्रवार को देश को संबोधित करते हुए प्रधानमंत्री नरेंद्र मोदी ने यह ऐलान किया कि सरकार तीनों कृषि कानून वापस लेने जा रही है. इन कानूनों के विरुद्ध किसान कई महीनों से आंदोलन कर रहे थे और उन्होंने दिल्ली के बॉर्डर पर डेरे जमा रखे थे.,"शुक्रवार नवम्बर 19, 2021 01:23 PM IST",NDTV News
73,"कृषि कानूनों की वापसी के ऐलान के बाद केजरीवाल पहुंचे गुरुद्वारा रकाब गंज, बोले- अमर रहेगी किसानों की शहादत",पीएम मोदी ने अपने भाषण में कहा कि सरकार किसानों की वित्तीय स्थिति को बेहतर बनाने के प्रयास कर रही है. हमारी सरकार किसानों के कल्याण के लिए प्रतिबद्ध है.,"शुक्रवार नवम्बर 19, 2021 12:34 PM IST",NDTV News
74,हार के डर से प्रधानमंत्री नरेंद्र मोदी ने वापस लिए तीनों कृषि कानून: नवाब मलिक,प्रधानमंत्री ने कहा कि उनकी सरकार तीनों कृषि कानून वापस ले रही है. यह वही कानून हैं जिन्हें वापस लेने की मांग करते हुए देशभर के किसान पिछले साल से ही आंदोलन कर रहे थे और अपनी बात मनवाने के लिए सुप्रीम कोर्ट तक भी पहुंचे थे.,"शुक्रवार नवम्बर 19, 2021 12:40 PM IST",NDTV News
75,Exclusive: बीजेपी को यूपी और लोकसभा चुनाव में नुकसान होगा- NDTV से बोले राज्यपाल सत्यपाल मलिक,सत्यपाल मलिक ने कहा कि चौधरी चरण सिंह कहते थे कि दिल्ली का रास्ता खेतों से होकर गुजरता है. अगर खेत और खेतवाला खुशहाल नहीं तो आपको कामयाबी नहीं मिलेगी. सरकार को सभी जगह नुकसान होगा.,"गुरुवार नवम्बर 18, 2021 08:44 PM IST",NDTV News
76,दिल्ली ट्रैक्टर रैली में गिरफ्तार किए गए प्रत्येक प्रदर्शनकारी को देंगे 2 लाख रुपये: पंजाब सरकार,पंजाब के मुख्यमंत्री चरणजीत सिंह चन्नी ने एक ट्वीट करते हुए पुष्टि की कि उनकी सरकार दिल्ली पुलिस द्वारा गिरफ्तार किए गए लोगों को मुआवजा देगी.,"शनिवार नवम्बर 13, 2021 12:56 AM IST",NDTV News
77,किसान आंदोलन : दिल्ली-हरियाणा सड़क का एक हिस्सा 11 महीने बाद खोला गया,टीकरी बॉर्डर पर हजारों किसान तीन कृषि कानूनों के खिलाफ आंदोलन कर रहे हैं. किसान संघ के नेताओं और पुलिस के बीच बैठक के बाद यह मार्ग खोला गया है,"शनिवार अक्टूबर 30, 2021 07:02 PM IST",NDTV News
78,"किसान आंदोलन के 11 महीने पूरे होने पर आज किसान करेंगे देशव्यापी प्रदर्शन, जानें क्या है प्लान?",संयुक्त किसान मोर्चा के आह्वान पर किसान आंदोलन के 11 महीने पूरे होने और लखीमपुर खीरी मामले में केंद्रीय गृह राज्य मंत्री अजय मिश्रा टेनी की बर्खास्तगी एवं गिरफ्तारी की मांग को लेकर आज किसान देशव्यापी प्रदर्शन करेंगे.,"मंगलवार अक्टूबर 26, 2021 11:26 AM IST",NDTV News
79,'दुख में शरीक होना इंसानियत और भारतीय संस्कृति' : किसान मोर्चा की कार्रवाई पर बोले योगेंद्र यादव,उन्होंने कहा कि मैं संयुक्त किसान मोर्चा की सामूहिक निर्णय प्रक्रिया का सम्मान करता हूं. इस प्रक्रिया के तहत दी गई सजा को सहर्ष स्वीकार करता हूं. किसान आंदोलन देश के लिए आशा की एक किरण बनकर आया है. इसकी एकता और सामूहिक निर्णय प्रक्रिया को बनाए रखना आज के वक्त की सबसे बड़ी जरूरत है.,"शुक्रवार अक्टूबर 22, 2021 10:04 PM IST",NDTV News
80,RAIL ROKO Andolan Today: देश में करीब 160 ट्रेनें प्रभावित,rail roko andolan 2021 :किसानों ने लखीमपुर खीरी में किसानों को कुचल कर मारने की घटना और उस मामले में गृह राज्य मंत्री अजय मिश्रा का इस्तीफा मांगते हुए यह रेल रोको आंदोलन करने का ऐलान किया था.,"सोमवार अक्टूबर 18, 2021 07:55 PM IST",NDTV News
81,किसानों के 'रेल रोको आंदोलन' के दौरान फंसी रहीं पावर प्‍लांट्स को कोयला ले जाने वाली 75 मालगाड़‍ियां...,Rail ROKO 2021 : सोमवार के इस प्रदर्शन के दौरान कोयले की ढुलाई वाली 75 मालगाड़‍ियां फंसकर रह गईं. 150 मालगाड़ी इस विरोध प्रदर्शन के कारण प्रभावित हुईं. रेल रोको आंदोलन के दौरान कोयला ढोने वाली 50 % मालगाड़ी प्रभावित रहीं.,"सोमवार अक्टूबर 18, 2021 07:51 PM IST",NDTV News
82,"किसानों के धरना स्थल पर बिना हाथ-पैर का शव, 'निहंगों' पर शक की सुई: 10 फैक्ट्स",हरियाणा-दिल्ली की सीमा पर किसानों के धरना स्थल पर एक व्यक्ति का बिना हाथ-पैर के मिले शव की गुत्थी उलझती ही जा रही है. बेरहमी से की गई इस हत्या में शक की सुई निहंगों की तरफ जाती दिखाई दे रही है. मामले में अज्ञात लोगों के खिलाफ हत्या का मुकदमा दर्ज किया गया है. देर शाम आरोपी निहंग दल के एक सदस्य ने हत्या की जिम्मेदारी लेते हुए आत्मसमर्पण कर दिया.,"शुक्रवार अक्टूबर 15, 2021 10:24 PM IST",NDTV News
83,"किसानों के प्रदर्शन स्थल पर शख्स की हत्या को लेकर स्वरा भास्कर का ट्वीट, बोलीं- शर्मनाक",दिल्ली-हरियाणा बॉर्डर पर सोनीपत जिले के सिंघु बॉर्डर पर एक युवक की बर्बर तरीके से पीट-पीटकर हत्या कर दी गई. इसे लेकर स्वरा भास्कर ने ट्वीट किया है.,"शुक्रवार अक्टूबर 15, 2021 12:51 PM IST",NDTV News
84,'किसी की भी आत्मा को झकझोर देगा'- लखीमपुर खीरी का वायरल वीडियो शेयर कर बोले BJP सांसद वरुण गांधी,"सांसद वरुण गांधी ने वो वायरल वीडियो शेयर किया है, जिसे कथित रूप से लखीमपुर खीरी का बताया जा रहा है. इसके साथ ही उन्होंने ट्वीट कर आरोपियों की गिरफ्तारी की मांग की.","मंगलवार अक्टूबर 5, 2021 12:42 PM IST",NDTV News
85,"आपने पूरे शहर का गला घोंट दिया, अब शहर के भीतर आना चाहते हैं : किसानों को SC की फटकार",जंतर-मंतर पर धरने की इजाजत की मांग वाली किसान महापंचायत की याचिका पर सुप्रीम कोर्ट ने शुक्रवार को कहा कि क्या शहर के लोग अपना बिजनेस बंद कर दें? क्या लोग शहर में धरने से खुश होंगे? आप हाइवे जाम करते हैं और फिर कहते हैं कि विरोध शांतिपूर्ण है.,"शुक्रवार अक्टूबर 1, 2021 12:19 PM IST",NDTV News
86,Bharat Bandh Updates: भारत बंद के आह्वान को अभूतपूर्व प्रतिक्रिया मिली : संयुक्त किसान मोर्चा,Bharat Bandh Today Updates: केंद्र के तीन कृषि कानूनों के खिलाफ पूरे देश में तमाम किसान संगठनों ने एक बार फिर हुंकार भरी है.,"सोमवार सितम्बर 27, 2021 07:11 PM IST",NDTV News
87,"Farmers Protest: किसानों का भारत बंद आज, कांग्रेस समेत कई दल आए समर्थन में",Bharat Bandh: केंद्र के तीन कृषि कानूनों के खिलाफ किसान संगठनों ने आज सोमवार को भारत बंद का आह्वान किया है.,"सोमवार सितम्बर 27, 2021 01:29 AM IST",NDTV News
88,"सरसों, मसूर समेत दलहन फसलों के एमएसपी में रिकॉर्ड बढ़ोतरी, मोदी कैबिनेट का अहम फैसला","दलहन औऱ तिलहन फसलों के न्यूनतम समर्थन मूल्य में बड़ी बढ़ोतरी के पीछे वजह इनकी देश में कम उत्पादन और बढ़ती मांग को माना जा रहा है. सरसों तेल के दाम इन दिनों आसमान छू रहे हैं. विपक्षी दलों की ओर से आलोचना की जाती रही है कि एक और खाद्य तेलों के दाम ऊंचाई पर हैं, लेकिन तिलहन का एमएसपी नहीं बढ़ाया जा रहा है. ","बुधवार सितम्बर 8, 2021 03:48 PM IST",NDTV News
89,"रबी फसलों का MSP बढ़ाया गया, कैबिनेट ने कपड़ा उद्योग के लिए प्रोत्साहन नीति को मंजूरी दी",कैबिनेट ने वस्त्र (Textile) उद्योग के लिए  प्रोडक्शन लिंक्ड इनसेंटिव ( PLI)  यानी उत्पादन संबंधी प्रोत्साहन नीति को भी हरी झंडी दिखा दी है.इस क्षेत्र के 10 अलग अलग उत्पादों के लिए अगले 5 साल तक 10600 करोड़ से ज्यादा का पैकेज दिया जाए. ,"गुरुवार सितम्बर 9, 2021 12:44 AM IST",NDTV News
90,'लखनऊ को दिल्ली बना देंगे' : किसानों ने CM योगी को दी चुनौती,देश की राजधानी दिल्ली की सीमाओं पर किसान केंद्र सरकार के तीनों कृषि कानूनों के विरोध में 26 नवंबर 2020 से आंदोलन पर बैठे हुए हैं.,"सोमवार जुलाई 26, 2021 07:47 PM IST",NDTV News
91,"Haryana News: जींद के खटकड़ टोल पर पहुंचे ओमप्रकाश चौटाला, नहीं दिया माइक",एक अन्य कार्यक्रम में खाप के प्रधान ओमप्रकाश कंडेला ने प्रधानमंत्री नरेंद्र मोदी और प्रदेश के मुख्यमंत्री मनोहर लाल खट्टर को किसान एवं मजदूर विरोधी बताया .,"सोमवार जुलाई 26, 2021 06:33 AM IST",NDTV News
92,"गाजीपुर बॉर्डर पर बैरिकेड को बुलडोजर से हटा रही दिल्ली पुलिस, आम जनता को मिलेगी राहत ",दिल्ली और उत्तर प्रदेश से सटे गाजीपुर बॉर्डर पर लगाये गये बैरिकेड को अब खोला जा रहा है. बता दें कि दिल्ली पुलिस द्वारा बंद 1 रोड खोला जा रहा है.,"सोमवार अप्रैल 19, 2021 01:27 AM IST",NDTV News
93,"गाजीपुर बॉर्डर पर 123 दिनों से प्रदर्शन कर रहे किसानों ने ऐसे मनाई होली, VIDEO में नाचते-गाते दिखे","न्यूज एजेंसी एएनआई ने एक किसान के हवाले से लिखा है, 'हम मांग करते हैं कि सरकार हमारी मांगे माने और तीनों कृषि कानून वापस ले. ताकि हम वापस घर जा सकें.'","सोमवार मार्च 29, 2021 11:46 AM IST",NDTV News
94,"Himanshi Khurana ने 'पोहा' के बहाने किया कटाक्ष, किसानों पर बोलीं- क्या पता चावल फैक्टरी में भी बन जाएं...",हिमांशी खुराना (Himanshi Khurana) ने पोहे की फोटो शेयर कर लोगों से यह सवाल पूछा है.,"गुरुवार मार्च 25, 2021 01:14 PM IST",NDTV News
95,"देशभर में किसान महापंचायतें कर रहे राकेश टिकैत ने कहा - फिर दिल्ली में घुसना होगा, बैरिकेड तोड़ने होंगे",जयपुर में मंगलवार को किसान महापंचायत में राकेश टिकैत ने केन्द्र पर निशाना साधते हुए कहा कि सरकार लोगों को जाति-धर्म में बांटा लेकिन अब अन्नदाता बंटने वाले नहीं हैं.,"बुधवार मार्च 24, 2021 02:39 PM IST",NDTV News
96,"Rihanna ने बेवर्ली हिल्स में खरीदा आलीशान फार्महाउस, 100 करोड़ है कीमत, देखें Inside Pics",अमेरिकी पॉप स्टार रिहाना (Rihanna) ने बेवर्ली हिल्स में 100 करोड़ का आलीशान बंगला खरीदा है.,"मंगलवार मार्च 23, 2021 07:29 PM IST",NDTV News
97,"Grammy Awards 2021 में गूंजी किसान आंदोलन की आवाज, यूट्यूबर Lilly Singh ने पहना कुछ ऐसा मास्क","एक्ट्रेस और यूट्यूबर लिली सिंह (Lilly Singh) ने अपनी फोटो के साथ ट्वीट किया है, 'मैं जानती हूं कि रेड कारपेट/अवॉर्ड शो की तस्वीरों को सबसे ज्यादा कवरेज मिलती है, तो मीडिया यह आपके लिए है...'","सोमवार मार्च 15, 2021 12:41 PM IST",NDTV News
98,"किसान आंदोलन: गर्मी से मुकाबले की तैयारी कर रहे हैं किसान, कुछ बना रहे हैं पक्के मकान","गौरतलब है कि हजारों किसान, जिनमें ज्यादातर पंजाब, हरियाणा और पश्चिमी उत्तर प्रदेश के हैं, दिल्ली सीमा के सिंघू, टिकरी और गाजीपुर बॉर्डर पर तीन महीने से अधिक समय से डेरा डाले हुए हैं, जो कृषि कानूनों को रद्द करने और फसलों के लिए न्यूनतम समर्थन मूल्य (एमएसपी) पर कानूनी गारंटी की मांग कर रहे हैं.","रविवार मार्च 14, 2021 07:06 AM IST",NDTV News
99,"दिल्ली की सीमाओं पर पक्के मकान बना रहे हैं किसान, कीमत से लेकर जरूरत तक जानें सब कुछ","करीब दर्जन भर पक्के मकान बनकर तैयार हैं, जिनकी छत छप्पर की है. ऐसे मकान बनाने को लेकर कोई मौसम का हवाला दे रहा है तो कोई बता रहा है कि जिन ट्रॉलियों में अब तक उनका आसरा था, उसको अब गांव भेज जा रहा है.","शनिवार मार्च 13, 2021 10:29 AM IST",NDTV News
100,Haryana Mahapanchayat Update: भारत के इन 5 जिलों में इंटरनेट और SMS सर्विस पर अभी भी रोक,"हरियाणा महापंचायत (Haryana Mahapanchayat) में असफल बातचीत के चलते किसानों ने प्रदेश के कई हिस्सों में धरना दे दिया है, जिसमें से मुख्य धरना करनाल में लघु सचिवालय (mini-secretariat) में दिया गया है।","बुधवार सितम्बर 8, 2021 01:41 PM IST",NDTV News
101,क्या किसान आंदोलन पश्चिमी यूपी में दंगों के दाग मिटा पाएगा?,"किसान आंदोलन के नेता अगर चाहते हैं कि प्रधानमंत्री उनसे बात करें तो उन्हें महापंचायत का आयोजन नहीं करना चाहिए. उन्हें किसान महापंचायतों की जगह कबड्डी, खो-खो, हॉकी का आयोजन करना चाहिए ताकि इन खेलों में विजय प्राप्त करते ही विजयी किसान नेताओं को प्रधानमंत्री का फोन आ जाए और फिर उस बातचीत का वीडियो न्यूज़ चैनलों पर भी ख़ूब चलेगा. यह प्रसंग इसलिए आया कि खिलाड़ियों के लिए सुलभ प्रधानमंत्री किसानों के लिए कितने दुर्लभ हो गए हैं. नौ महीने से अनगिनत महापंचायतों, धरना-प्रदर्शनों और किसान संसद के आयोजन के बाद भी प्रधानमंत्री मोदी की किसान नेताओं से बात नहीं हुई जबकि उन्होंने कहा था कि वे एक कॉल की दूरी पर हैं. कभी कुछ किसानों का आंदोलन तो कभी बड़े किसानों का आंदोलन बता कर इस आंदोलन को खारिज करने के बाद किसान हर बार अपनी रैलियों के ज़रिए बता रहे हैं कि उनका आंदोलन किसका है. ","मंगलवार सितम्बर 7, 2021 01:05 AM IST",NDTV News
102,"देशभर के 300 किसान संगठनों की महापंचायत, चप्पे-चप्पे पर पुलिस तैनात; मिशन UP की होगी शुरुआत- 10 अहम बातें","पश्चिमी यूपी के मुजफ्फरनगर में आज किसानों ने एक बड़ी महापंचायत बुलाई है. इसमें देशभर के 15 राज्यों के 300 किसान संगठनों से जुड़े लोग हिस्सा लेंगे. किसानों की महापंचायत को देखते हुए यूपी पुलिस ने वहां कानून-व्यवस्था सुनिश्चित करने के लिए सुरक्षा कड़ी कर दी है. पुलिस सूत्रों ने बताया कि मुजफ्फरनगर में 8000 से ज्यादा पुलिस और पैरा मिलिट्री के जवान तैनात किए गए हैं. किसान नेताओं का दावा है कि महापंचायत में दस लाख से ज्यादा किसान शामिल होंगे. किसान नेताओं ने कहा है कि उत्तर प्रदेश विधान सभा चुनाव से पहले हो रही इस महापंचायत में मिशन यूपी की शुरुआत होगी, जिसके तहत किसान राज्यभर में जाकर बीजेपी का विरोध करेंगे.","रविवार सितम्बर 5, 2021 08:28 AM IST",NDTV News
103,'सरकार अब लाठी मारने पर उतर आई है': करनाल में किसानों पर हुए लाठीचार्ज पर बोले योगेंद्र यादव,हरियाणा के करनाल में किसानों पर हुए लाठीचार्ज को लेकर योगेंद्र यादव ने केंद्र सरकार पर निशाना साधा है. उन्होंने कहा कि सरकार अब लाठी मारने पर उतर आई है.,"गुरुवार सितम्बर 2, 2021 05:32 PM IST",NDTV News
104,"यूपी में BJP को हराने के लिए किसान मोर्चा ने बनाई 'रणनीति', पर पंजाब को लेकर नहीं किया कोई फैसला",संयुक्त किसान मोर्चे में पंजाब विधानसभा चुनाव को लेकर अभी तक कोई रणनीति नहीं दिख रही है. जबकि यूपी और पंजाब के विधानसभा चुनाव एक साथ है.,"मंगलवार अगस्त 31, 2021 05:39 PM IST",NDTV News
105,'जनरल डायर की याद दिला दी' : किसानों पर हुए लाठीचार्ज पर कांग्रेस ने BJP को घेरा,किसानों के खिलाफ कार्रवाई के लिए राज्य पुलिस की आलोचना की गई और विरोध में कई स्थानों पर सड़कों को जाम किया गया.,"शनिवार अगस्त 28, 2021 09:08 PM IST",NDTV News
106,'सिर फोड़ दो उनका' : किसानों को लेकर पुलिस को निर्देश देते हरियाणा के अधिकारी कैमरे में कैद,हरियाणा के करनाल में भाजपा की बैठक से पहले एसडीएम ने पुलिसकर्मियों को किसानों से सख्ती से आने के लिए कहा. एसडीएम का एक वीडियो सोशल मीडिया पर तेजी से वायरल हो रहा है.,"शनिवार अगस्त 28, 2021 08:17 PM IST",NDTV News
107,"किसान आंदोलन: हरियाणा में प्रदर्शनकारियों के खिलाफ राजद्रोह के दो मामले, 136 FIR दर्ज की गई","कांग्रेस नेता भूपेंद्र सिंह हुड्डा ने कहा कि मुद्दा सिर्फ हरियाणा के किसानों का नहीं, बल्कि पूरे देश का है. हरियाणा विधानसभा में विपक्ष के नेता हुड्डा ने कहा, ‘‘नौ महीने से किसान दिल्ली की सीमाओं पर बैठे हैं. सरकार न्यूनतम समर्थन मूल्य (एमएसपी) से नीचे किसानों की उपज खरीदने को दंडनीय अपराध बनाते हुए कानून क्यों नहीं बना सकती.’","शनिवार अगस्त 21, 2021 06:23 AM IST",NDTV News
108,"CAPF की परीक्षा में बंगाल हिंसा पर सवाल, CM ममता बोलीं-  'UPSC जैसी संस्थाओं को बर्बाद कर रही है BJP'",पश्चिम बंगाल की मुख्यमंत्री ममता बनर्जी ने यूपीएससी के तहत होने वाली सीएपीएफ की परीक्षा में पूछे गए सवाल पर भाजपा पर निशाना साधा है.,"गुरुवार अगस्त 12, 2021 04:33 PM IST",NDTV News
109,"हरियाणा के किसानों से किसान मोर्चा की अपील : तिरंगा यात्रा का विरोध ना करें, बीजेपी की चाल सफल ना होने दें",किसान मोर्चा की तरफ से कहा गया कि बीजेपी-जेजेपी और इनके नेताओं के बहिष्कार के बाकी सब कार्यक्रम जारी रहेंगे. लेकिन तिरंगा यात्रा के दौरान किसान ऐसा कुछ भी न करें जिससे राष्ट्रीय ध्वज और देश के किसानों का अपमान हो. किसानों की छवि खराब हो और आंदोलन का मकसद विफल हो जाए.,"रविवार अगस्त 1, 2021 03:05 AM IST",NDTV News
110,Haryana Mahapanchayat Update: भारत के इन 5 जिलों में इंटरनेट और SMS सर्विस पर अभी भी रोक,"हरियाणा महापंचायत (Haryana Mahapanchayat) में असफल बातचीत के चलते किसानों ने प्रदेश के कई हिस्सों में धरना दे दिया है, जिसमें से मुख्य धरना करनाल में लघु सचिवालय (mini-secretariat) में दिया गया है।","बुधवार सितम्बर 8, 2021 01:41 PM IST",NDTV News
111,क्या किसान आंदोलन पश्चिमी यूपी में दंगों के दाग मिटा पाएगा?,"किसान आंदोलन के नेता अगर चाहते हैं कि प्रधानमंत्री उनसे बात करें तो उन्हें महापंचायत का आयोजन नहीं करना चाहिए. उन्हें किसान महापंचायतों की जगह कबड्डी, खो-खो, हॉकी का आयोजन करना चाहिए ताकि इन खेलों में विजय प्राप्त करते ही विजयी किसान नेताओं को प्रधानमंत्री का फोन आ जाए और फिर उस बातचीत का वीडियो न्यूज़ चैनलों पर भी ख़ूब चलेगा. यह प्रसंग इसलिए आया कि खिलाड़ियों के लिए सुलभ प्रधानमंत्री किसानों के लिए कितने दुर्लभ हो गए हैं. नौ महीने से अनगिनत महापंचायतों, धरना-प्रदर्शनों और किसान संसद के आयोजन के बाद भी प्रधानमंत्री मोदी की किसान नेताओं से बात नहीं हुई जबकि उन्होंने कहा था कि वे एक कॉल की दूरी पर हैं. कभी कुछ किसानों का आंदोलन तो कभी बड़े किसानों का आंदोलन बता कर इस आंदोलन को खारिज करने के बाद किसान हर बार अपनी रैलियों के ज़रिए बता रहे हैं कि उनका आंदोलन किसका है. ","मंगलवार सितम्बर 7, 2021 01:05 AM IST",NDTV News
112,"देशभर के 300 किसान संगठनों की महापंचायत, चप्पे-चप्पे पर पुलिस तैनात; मिशन UP की होगी शुरुआत- 10 अहम बातें","पश्चिमी यूपी के मुजफ्फरनगर में आज किसानों ने एक बड़ी महापंचायत बुलाई है. इसमें देशभर के 15 राज्यों के 300 किसान संगठनों से जुड़े लोग हिस्सा लेंगे. किसानों की महापंचायत को देखते हुए यूपी पुलिस ने वहां कानून-व्यवस्था सुनिश्चित करने के लिए सुरक्षा कड़ी कर दी है. पुलिस सूत्रों ने बताया कि मुजफ्फरनगर में 8000 से ज्यादा पुलिस और पैरा मिलिट्री के जवान तैनात किए गए हैं. किसान नेताओं का दावा है कि महापंचायत में दस लाख से ज्यादा किसान शामिल होंगे. किसान नेताओं ने कहा है कि उत्तर प्रदेश विधान सभा चुनाव से पहले हो रही इस महापंचायत में मिशन यूपी की शुरुआत होगी, जिसके तहत किसान राज्यभर में जाकर बीजेपी का विरोध करेंगे.","रविवार सितम्बर 5, 2021 08:28 AM IST",NDTV News
