,news_title,news_details,news_date,source_name
124,"जो घर में सुरक्षित नहीं, वे पहनें हिजाब; बाहर इसकी जरूरत नहीं: साध्‍वी प्रज्ञा",भोपाल (Bhopal) से भारतीय जनता पार्टी सांसद साध्वी प्रज्ञा ठाकुर (BJP MP Sadhvi Pragya) ने हिजाब विवाद (Hijab Controversy) को लेकर  बड़ा बयान दिया है और कहा है कि देश में किसी को हिजाब पहनने की जरूर नहीं है.,"Feb 17,2022, 10:29 AM IST",ZEE News
125,"मध्य प्रदेश में हिजाब के बाद अब अजान कंट्रोवर्सी, जानिए पूरा मामला",मध्य प्रदेश में स्कूल शिक्षा मंत्री के बयान के बाद विवाद थमने का नाम नहीं ले रहा है. प्रदेश में हिजाब से तूल पकड़े विवाद ने अब अजान की ओर रुख कर लिया है.,"Feb 16,2022, 19:47 PM IST",ZEE News
126,"Hijab पर मुस्लिम छात्राओं से भेदभाव का आरोप, वकील बोले- चूड़ी और क्रॉस को छूट क्यों?",Hijab Controversy: हिजाब को लेकर (Karnataka Hijab Row) चल रहे मामले में कर्नाटक हाई कोर्ट (Karnataka High Court) में सुनवाई लगातार जारी है. बुधवार को हुई सुनवाई में याचिकाकर्ता छात्रा के वकीलों ने हिंदू और ईसाई छात्राओं पर सवाल उठाए.,"Feb 16,2022, 17:58 PM IST",ZEE News
127,"हिजाब पहने हुई छात्राओं का कॉलेज के बाहर हंगामा, लगाया 'We Want Justice' का नारा","Hijab Row: कर्नाटक हाई कोर्ट का अंतरिम आदेश है कि कोर्ट के अंतिम आदेश तक हिजाब, भगवा शॉल या अन्य धार्मिक प्रतीकों के साथ स्कूल-कॉलेज में एंट्री नहीं मिलेगी.","Feb 16,2022, 11:21 AM IST",ZEE News
128,"नरोत्तम मिश्रा के क्षेत्र में लगा हिजाब पर बैन, गृहमंत्री ने दिए जांच के आदेश",Hijab Controversy: कर्नाटक से शुरू हुआ हिजाब विवाद मध्य प्रदेश में एंट्री लेने के बाद अब गृहमंत्री नरोत्तम मिश्रा के क्षेत्र में पहुंच गया है. दतिया की एक कॉलेज ने हिजाब पर प्रतिबंध लगा दिया है. निर्वाचन क्षेत्र में हुई ऐसी कार्रवाई से विवाद में एक बार फिर गृहमंत्री नरोत्तम मिश्रा की एंट्री हो गई है.,"Feb 15,2022, 17:03 PM IST",ZEE News
129,Hijab Row: हिजाब विवाद पर सिसायत तेज होते जा रही है,"हिजाब विवाद पर सियासत तेज हो गई है एक तरफ AIMIM चीफ असदुद्दीन ओवैस ने लोगों से सवाल किया कि लड़कियां हिजाब पहन रही है तो क्यों पेट में दर्द हो रहा है. वहीं, यूपी के सीएम योगी आदित्यनाथ ने कहा कि देश संविधान से चलेगा.","Feb 15,2022, 13:55 PM IST",ZEE News
130,Hijab Row: 9 साल पहले ही केंद्रीय विद्यालयों ने दी थी इस तरह के हिजाब पहनने की इजाजत,Karnataka Hijab Controversy: हालिया दिनों कर्टनाट के स्कूल व कालेजों में हिजाब को लेकर विवाद चल रहा है और इस विवाद की सुनवाई हाई कोर्ट में चल रही है. मुस्लिम लड़कियों ने हाई कोर्ट से मांग की है कि उन्हें यूनिवर्सिटी कॉलेज हिजाब पहनने की इजाजत मांगी है.,"Feb 15,2022, 11:28 AM IST",ZEE News
131,"ओवैसी ने PM मोदी को याद दिलाई 3 साल पहले की बात, कहा- हिजाब खराब तो क्यों की तारीफ",Hijab Row: असदुद्दीन ओवैसी ने कहा कि पीएम नरेंद्र मोदी हिजाब की इजाजत देने पर आयरलैंड की तारीफ कर चुके हैं. वो फैसला अगर ऐतिहासिक था तो कर्नाटक की बच्चियों से तकलीफ क्यों है?,"Feb 15,2022, 11:12 AM IST",ZEE News
132,Hijab controversy: HC में सुनवाई के बीच कर्नाटक में कल से खुलेंगे सभी स्कूल-कॉलेज,Karnataka Hijab Controversy: कर्नाटक का हिजाब विवाद थमने का नाम नहीं ले रहा है. इस मामले की कर्नाटक हाईकोर्ट में सुनवाई चल रही है.,"Feb 15,2022, 9:55 AM IST",ZEE News
133,"हिजाब विवाद पर नीतीश कुमार का बड़ा बयान, जानिए क्या कहा",हिजाब विवाद (Hijab Controversy) को लेकर बिहार के मुख्यमंत्री नीतीश कुमार (Bihar Chief Minister Nitish Kumar) ने चुप्पी तोड़ी और कहा यह सब बेकार की बात है और इस पर बोलने का कोई औचित्य नहीं है.,"Feb 14,2022, 23:16 PM IST",ZEE News
134,"इस्लाम में महिलाओं को बोलने का हक नहीं, फिर लड़की ने क्यों लगाए नारे: आरिफ मोहम्मद"," देश में हिजाब को लेकर लगातार विवाद (Hijab Controversy) जारी है. इसी बीच केरल के राज्यपाल आरिफ मोहम्मद खान (Arif Mohammad Khan) ने कहा कि इस्लाम में तो महिलाओं को चिल्लाने तक की मनाही है, फिर लड़की ने स्कूल में अल्लाह हू अकबर का नारा क्यों लगाया.","Feb 14,2022, 22:26 PM IST",ZEE News
135,Bhilwara: प्रशासन की सख्ती के बाद नहीं हुआ हिजाब डे का कार्यक्रम तो सौंपा ज्ञापन, भीलवाड़ा में पुलिस और प्रशासन की सख्ती के बीच कई घंटो चली समझाइश के बाद हिजाब डे का कार्यक्रम सार्वजनिक रूप से नहीं बनाया जा सका.,"Feb 14,2022, 19:26 PM IST",ZEE News
136,"भारत से हिंदू धर्म का अस्तित्व मिटाने का ख्वाब, जानें क्या है गजवा-ए हिंद?",क्या 2 साल पहले CAA के खिलाफ हुए प्रोटेस्ट और अब कर्नाटक में हिजाब विवाद के बहाने हो रहे प्रदर्शनों के पीछे बड़ी साजिश है. क्या इनके बहाने भारत में 1300 साल पुराने गजवा-ए-हिंद (Ghazwa e Hind) के ख्वाब को पूरा करने की कोशिश हो रही है. ,"Feb 14,2022, 17:58 PM IST",ZEE News
137,"Election On Zee : Hijab विवाद पर बोले Ramdev, कभी चुनावी मुद्दा नहीं बन सकता Hijab","काफी समय से चल रहे हिजाब विवाद को लेकर अब योग गुरु बाबा रामदेव ने इस पर अपनी प्रतिक्रिया दी है, स्वामी रामदेव ने कहा है कि हिजाब कभी भी चुनावी मुद्दा नहीं हो सकता.","Feb 14,2022, 13:55 PM IST",ZEE News
138,"हिजाब को लेकर टीचर और स्टूडेंट के अभिभावकों के बीच हुई बहस, वीडियो वायरल","Hijab Controversy: स्कूल के गेट के बाहर हिजाब के साथ एंट्री को लेकर छात्रा के अभिभावकों ने टीचर से बहस की. कर्नाटक हाई कोर्ट ने अंतरिम आदेश में हिजाब, भगवा शॉल और अन्य धार्मिक प्रतीकों के साथ स्कूल में एंट्री पर रोक लगा रखी है.","Feb 14,2022, 12:44 PM IST",ZEE News
139,कॉलेज में 'तालिबानी फरमान' हुआ जारी! हिजाब और टोपी पहनकर आने पर ही मिलेगा प्रवेश,नई दिल्लीः पाकिस्तान (Pakistan) के एक मेडिकल कॉलेज (Medical College) ने अपने सभी स्टूडेंट्स को वैलेंटाइन डे (Valentine's Day) के दिन एक अलग तरह के दिशा-निर्देश को जारी किया है.,"Feb 14,2022, 11:45 AM IST",ZEE News
140,मेडिकल कॉलेज का 'फरमान'! ‘वैलेंटाइन डे’ पर हिजाब और टोपी पहनने का दिया आदेश,Valentine's Day: मेडिकल कॉलेज ने निर्देश जारी करके स्टूडेंट्स से कहा कि वो ‘वैलेंटाइन डे’ के कार्यक्रमों में शामिल नहीं हों. कॉलेज कैंपस में ‘वैलेंटाइन डे’ के दिन हिजाब और नमाज वाली टोपी पहनकर आएं.,"Feb 14,2022, 9:18 AM IST",ZEE News
141,Hijab को लेकर प्रदर्शनों के बीच AIMIM अध्यक्ष Asaduddin Owaisi का बेतुका बयान,"Hijab को लेकर विवाद बढ़ता ही जा रहा है, राजनीतिक दलों की बयानबाजी ने मुद्दे को और हवा दे दी है, इसी कड़ी में AIMIM के प्रमुख असदुद्दीन ओवैसी ने कहा कि..","Feb 13,2022, 19:08 PM IST",ZEE News
142,"J&K तक पहुंचा हिजाब विवाद, महबूबा मुफ्ती और फारूक अब्दुल्ला ने दी ऐसी प्रतिक्रिया",एक कॉलेज से शुरू हुआ यह विवाद अब देश की मुख्यधारा की राजनीति पर हावी हो रहा है. ऐसे में जम्मू-कश्मीर (Jammu Kashmir) के नेताओं के बयान भी सामने आने लगे हैं. ,"Feb 13,2022, 17:14 PM IST",ZEE News
143,"Mia Khalifa ने नहाते हुए बाथरूम से शेयर की Hot फोटो, फैंस बोले- 'अब छुपाने से क्या.'","पूर्व एडल्ट स्टार ने हाल ही में नहाते हुए खुद की कुछ तस्वीरें पोस्ट की है. मिया का ये शूट एक कैंपेन के लिए था, लेकिन शूट की ये तस्वीरें देखते ही देखते हर तरफ वायरल हो गई हैं, ","Feb 13,2022, 16:48 PM IST",ZEE News
144,इस मेडिकल कॉलेज का बड़ा आदेश- वेलैंटाइन डे पर लड़कियां पहनेंगी हिजाब और लड़के टोपी,"Hijab: कॉलेज का कहना है कि 20 कर्मचारी वैलेंटाइन डे के दिन परिसर में गश्त करते रहेंगे. जो भी लोग इन नियमों की खिलाफवर्ज़ी करते पाये जायेंगे, उन पर 5,000 रुपये का जुर्माना लगाया जायेगा.","Feb 13,2022, 16:48 PM IST",ZEE News
145,Breaking News: Udupi के बीजेपी विधायक रघुपति भट का बड़ा बयान,"Breaking News: Udupi के बीजेपी विधायक रघुपति भट का बड़ा बयान. रघुपति भट ने कहा, हिजाब पर अन्तर्राष्ट्रीय साजिश हो रही है. पाकिस्तान के अलावा कोई दूसरा देश हमारे खिलाफ नहीं.","Feb 13,2022, 13:45 PM IST",ZEE News
146,"हिजाब विवाद के बीच उडुपी में 14 फरवरी से धारा 144 लागू, लोगों के जमा होने पर पाबंदी",Hijab Row: धारा 144 लागू होने के दौरान एक जगह पर 5 या 5 से अधिक लोगों के इकट्ठा होने पर रोक रहेगी. धारा 144 का पालन नहीं करने वालों के खिलाफ कड़ी कार्रवाई की जाएगी.,"Feb 13,2022, 13:33 PM IST",ZEE News
147,"Hijab पर बढ़ता जा रहा विवाद, Bengal में खूब हुआ हंगामा","Hijab पर बढ़ता जा रहा विवाद, Bengal में खूब हुआ हंगामा","Feb 13,2022, 12:56 PM IST",ZEE News
148,"सिखों की पगड़ी से हिजाब की तुलना ठीक नहीं, ये नहीं है इस्लाम का हिस्सा: आरिफ मुहम्मद","Kerala Governor on Hijab Controversy: राज्यपाल ने कहा कि कुरान में हिजाब का सात बार जिक्र है, लेकिन महिलाओं के ड्रेस कोड के संबंध में नहीं. ","Feb 13,2022, 9:14 AM IST",ZEE News
149,एमपी के कॉलेज में भी पहुंचा हिजाब विवाद! हिंदू संगठन ने दी चेतावनी,हिंदू संगठन के नेता चंद्रशेखर तिवारी ने चेतावनी दी है कि अगर स्कूल कॉलेजों में हिजाब पर रोक नहीं लगी तो हम भी ड्रेस कोड नहीं मानेंगे.,"Feb 13,2022, 8:53 AM IST",ZEE News
